size,price
40.0,17200.0
115.0,115000.0
110.0,120000.0
85.0,85000.0
30.0,23500.0
52.0,52000.0
60.0,37000.0
30.0,23500.0
32.0,25000.0
50.0,34500.0
60.0,36000.0
40.0,25500.0
60.0,39000.0
50.0,34500.0
56.0,36500.0
42.0,25000.0
45.0,29500.0
60.0,36500.0
46.0,29500.0
70.0,65000.0
63.0,41000.0
60.0,49000.0
70.0,36500.0
88.0,70000.0
47.0,50000.0
75.0,115000.0
60.0,33000.0
86.0,46000.0
54.0,22000.0
95.0,43000.0
58.9,55000.0
115.0,90000.0
77.0,85000.0
76.0,55000.0
96.0,38500.0
90.0,62000.0
48.0,23000.0
39.0,26700.0
51.0,38000.0
58.0,49000.0
110.0,51000.0
58.0,31500.0
78.0,52000.0
65.0,53000.0
58.0,36500.0
100.0,60000.0
60.0,37700.0
63.0,37000.0
75.0,115000.0
60.0,62000.0
100.0,90000.0
120.0,99000.0
120.0,56000.0
88.0,70000.0
60.0,37700.0
73.0,58000.0
118.0,66000.0
140.0,110000.0
110.0,53089.0
60.0,60000.0
40.0,23000.0
80.0,107000.0
95.0,75000.0
100.0,78000.0
53.0,39700.0
50.0,32000.0
57.0,32000.0
50.0,31500.0
60.0,37500.0
43.0,31500.0
52.0,31500.0
48.0,31500.0
60.0,31500.0
53.0,31000.0
40.0,25500.0
85.0,56000.0
121.0,105000.0
45.0,31000.0
52.0,31000.0
62.0,30000.0
50.0,30000.0
80.0,78000.0
55.0,29500.0
50.0,29500.0
215.0,180000.0
35.0,27500.0
45.0,43000.0
38.0,33000.0
72.0,54000.0
105.0,60000.0
85.0,59800.0
38.0,46500.0
30.0,25000.0
110.0,58000.0
50.0,31000.0
126.0,76000.0
60.0,102000.0
51.0,39500.0
48.0,28500.0
48.0,28000.0
50.0,28000.0
38.0,23000.0
35.0,26000.0
48.0,26000.0
50.0,25000.0
54.0,23500.0
130.0,99000.0
92.0,49000.0
100.0,95000.0
52.0,75000.0
114.0,160000.0
80.0,75000.0
70.0,75000.0
52.0,63000.0
46.0,32500.0
50.0,29500.0
47.0,27000.0
47.0,34500.0
68.0,65000.0
70.0,39800.0
84.0,55800.0
63.0,31500.0
48.0,55000.0
94.0,85000.0
95.0,95000.0
70.0,85000.0
80.0,59000.0
105.0,126000.0
86.0,103000.0
70.0,49000.0
118.0,105000.0
60.0,30000.0
98.0,52000.0
51.0,34000.0
60.0,35000.0
41.0,23500.0
47.0,28500.0
47.0,33500.0
38.0,26500.0
40.0,26500.0
42.0,28000.0
43.0,31000.0
39.0,34000.0
41.0,34500.0
33.0,25500.0
30.0,25000.0
50.0,37000.0
79.0,27000.0
48.0,23000.0
200.0,105000.0
28.0,45000.0
100.0,67000.0
75.0,110000.0
100.0,45800.0
170.0,165000.0
65.0,70000.0
75.0,88000.0
75.0,65000.0
78.0,55000.0
130.0,72000.0
94.0,51000.0
60.0,54000.0
80.0,58800.0
80.0,39000.0
50.0,30000.0
100.0,120000.0
40.0,26000.0
40.0,31500.0
96.0,52000.0
44.0,30500.0
85.0,47500.0
68.0,40000.0
92.0,99000.0
76.0,55000.0
68.0,42000.0
60.0,33500.0
42.0,28500.0
42.0,33500.0
60.0,42000.0
50.0,35000.0
49.44,31000.0
75.0,48000.0
55.0,35000.0
50.0,33500.0
68.0,59000.0
86.0,135000.0
66.0,75000.0
132.0,65000.0
56.0,29500.0
90.0,46000.0
64.0,42000.0
68.0,42100.0
36.0,65000.0
60.0,44000.0
72.0,65000.0
60.0,41000.0
84.0,55000.0
65.0,48000.0
91.0,85000.0
105.0,66455.0
100.0,62000.0
62.0,47500.0
52.0,41000.0
105.0,66847.0
55.0,38500.0
50.0,36000.0
100.0,66500.0
70.0,90000.0
65.0,35000.0
110.0,63500.0
29.0,23990.0
47.5,48900.0
100.0,70000.0
55.0,54000.0
80.0,36000.0
50.0,33500.0
60.0,36500.0
42.0,27500.0
75.0,74500.0
42.0,28500.0
42.0,26500.0
50.3,21660.0
75.0,37000.0
60.0,41000.0
100.0,90000.0
60.0,40000.0
68.0,38000.0
70.0,37000.0
67.0,36500.0
68.0,44000.0
55.0,30000.0
60.0,34500.0
48.0,22907.0
74.0,46835.0
70.0,37500.0
72.0,47000.0
67.0,42000.0
60.0,36000.0
57.0,36500.0
50.0,32000.0
54.0,35500.0
50.0,36000.0
50.0,37500.0
60.0,38000.0
60.0,37000.0
66.19,40000.0
60.0,38000.0
38.0,25000.0
40.0,22500.0
55.0,31500.0
51.33,42000.0
55.0,30000.0
40.0,24500.0
65.0,34000.0
100.0,51000.0
120.0,155000.0
150.0,165000.0
92.0,45000.0
120.0,160000.0
60.0,41000.0
22.0,15500.0
67.0,38000.0
42.0,21000.0
60.0,39000.0
60.0,34500.0
60.0,41500.0
70.0,37000.0
57.6,35000.0
46.0,27598.0
55.0,34000.0
55.0,41000.0
40.0,18332.0
30.0,26500.0
85.0,55000.0
85.0,55000.0
45.0,28481.0
72.0,46000.0
70.0,51500.0
65.0,47000.0
116.0,72356.0
176.0,69724.0
56.0,40000.0
69.0,31622.0
45.0,55710.0
45.0,57853.0
84.0,41000.0
61.0,39500.0
110.0,69620.0
50.0,32999.0
70.0,52000.0
77.47,50000.0
37.0,26500.0
46.7,20110.0
87.65,56491.0
110.0,69620.0
68.0,82000.0
45.0,28481.0
74.0,44000.0
70.0,41000.0
88.9,38282.0
80.0,42000.0
108.27,69780.0
87.05,60260.0
58.0,37500.0
105.0,66455.0
80.0,75000.0
49.88,32245.0
191.0,93128.0
46.0,37500.0
93.0,119562.0
108.0,75000.0
160.0,82000.0
150.0,180000.0
30.0,23000.0
130.0,110000.0
52.0,33000.0
69.0,50000.0
60.0,80000.0
40.0,25500.0
60.0,40000.0
60.0,83000.0
53.0,51000.0
62.0,75000.0
80.0,43000.0
75.0,75000.0
100.0,45800.0
63.0,37197.0
60.0,37000.0
74.0,46835.0
70.0,41500.0
80.0,50633.0
72.0,58000.0
87.65,58583.0
75.0,96421.0
85.0,50000.0
56.97,40000.0
58.0,32000.0
70.0,40000.0
43.0,33000.0
57.0,33600.0
60.0,36500.0
110.0,47000.0
58.0,48000.0
129.18,83257.0
65.0,43000.0
42.0,26000.0
42.0,32500.0
54.9,23641.0
49.0,35000.0
120.0,95000.0
119.0,74280.0
122.0,65000.0
72.0,43500.0
68.0,40000.0
60.0,54000.0
70.0,42000.0
63.0,76000.0
65.0,52500.0
36.0,25500.0
74.0,52148.0
86.6,37292.0
74.0,33903.0
43.0,25200.0
39.0,27500.0
123.0,64000.0
44.0,25000.0
24.0,14000.0
217.0,105805.0
58.0,37000.0
62.0,44000.0
74.0,70000.0
74.0,73999.0
85.0,52500.0
45.0,35500.0
75.0,55000.0
65.0,65000.0
80.0,88000.0
62.0,44000.0
62.0,70000.0
40.0,38500.0
63.09,42000.0
45.0,41000.0
77.5,49600.0
63.09,42000.0
78.0,45000.0
100.0,78000.0
110.0,86000.0
18.0,10000.0
86.0,55000.0
205.8,95000.0
44.0,21000.0
130.0,64000.0
47.0,28500.0
57.95,29500.0
205.8,95000.0
120.0,135000.0
65.0,57000.0
42.0,38000.0
95.0,115000.0
58.0,57000.0
70.0,58000.0
125.0,131500.0
39.0,33500.0
121.0,110000.0
62.0,67000.0
48.0,36000.0
70.0,46000.0
70.0,78000.0
213.0,185000.0
78.0,72000.0
52.19,37000.0
63.0,43000.0
92.0,53999.0
125.0,75000.0
100.0,145000.0
58.0,44500.0
63.0,33539.0
70.0,56000.0
75.0,62000.0
95.0,75000.0
37.0,31000.0
130.0,50000.0
168.0,62000.0
120.0,95000.0
48.0,23000.0
95.0,43524.0
56.0,38500.0
85.0,53000.0
36.0,20500.0
56.0,29500.0
70.0,35500.0
70.0,39500.0
78.0,38500.0
78.0,36000.0
51.0,27000.0
160.0,85000.0
90.0,120000.0
77.0,56000.0
90.0,63000.0
120.0,160000.0
150.0,160000.0
120.0,145000.0
120.0,155000.0
12.0,8999.0
52.0,32500.0
142.0,135000.0
53.0,34500.0
51.0,26500.0
57.0,37000.0
38.0,27500.0
54.0,31500.0
62.0,76000.0
45.0,26000.0
110.0,70000.0
57.0,34800.0
110.0,45000.0
70.0,38500.0
58.0,40000.0
56.47,35000.0
68.0,43000.0
60.0,39000.0
106.0,105000.0
86.0,70000.0
60.0,42000.0
70.0,48000.0
41.0,29000.0
42.0,23500.0
59.0,38500.0
50.0,29900.0
95.0,66000.0
91.0,43000.0
50.0,29900.0
29.7,20500.0
36.0,25000.0
60.0,39985.0
85.0,69990.0
139.0,150000.0
57.0,55000.0
65.0,63000.0
44.0,60000.0
96.0,88000.0
106.0,106000.0
50.0,34500.0
42.0,25700.0
42.0,26200.0
30.0,25700.0
46.0,46500.0
105.0,125000.0
46.0,38000.0
35.0,19000.0
155.0,125000.0
70.0,48000.0
86.0,46000.0
46.0,39000.0
78.0,48000.0
72.0,82000.0
75.0,55000.0
60.0,47500.0
75.0,74000.0
70.0,90000.0
61.0,38000.0
92.0,115000.0
55.0,58000.0
75.0,50000.0
65.0,57000.0
30.0,22000.0
90.0,51000.0
98.0,71000.0
42.0,37000.0
52.0,36000.0
80.0,51000.0
48.0,39500.0
39.0,21000.0
60.0,31500.0
94.0,50000.0
45.0,28000.0
62.0,55000.0
52.0,41000.0
78.0,39000.0
40.0,35500.0
26.0,29500.0
74.0,41000.0
67.0,29900.0
60.0,45000.0
140.0,100000.0
30.0,25400.0
60.0,46500.0
60.0,54000.0
70.0,60000.0
138.0,145000.0
36.0,25200.0
48.0,23000.0
78.0,47000.0
43.0,42000.0
65.0,52000.0
36.0,28000.0
35.0,25500.0
73.0,57000.0
105.0,60000.0
43.0,33500.0
78.0,36500.0
63.0,76000.0
90.0,45000.0
118.0,57993.0
75.0,52000.0
74.0,62000.0
150.0,54000.0
41.0,30000.0
120.0,160000.0
97.0,95600.0
110.0,140000.0
72.0,40000.0
94.0,118000.0
115.0,160000.0
45.0,40000.0
97.0,155000.0
100.0,87000.0
41.0,45000.0
60.0,75000.0
70.0,48000.0
88.0,55000.0
110.0,169000.0
70.0,55000.0
80.0,90000.0
73.0,55000.0
67.0,42200.0
100.0,95000.0
75.0,59500.0
51.0,43500.0
170.0,2000.0
55.0,26300.0
70.0,57500.0
68.0,47000.0
101.0,105000.0
50.0,42000.0
40.0,46500.0
75.0,47000.0
75.0,85000.0
86.0,75000.0
60.0,102000.0
58.0,55000.0
114.0,160000.0
30.0,27700.0
90.0,37000.0
70.0,61000.0
100.0,57000.0
79.3,38448.0
91.0,51000.0
80.0,50000.0
55.0,57000.0
75.0,57000.0
45.0,58000.0
90.0,51000.0
52.0,41500.0
65.0,42000.0
45.0,32000.0
56.0,28100.0
78.0,55000.0
60.0,34000.0
90.0,73000.0
73.0,52000.0
20.0,12100.0
42.0,28500.0
105.0,125000.0
42.0,33500.0
30.0,26100.0
55.0,35000.0
50.0,35000.0
55.0,35000.0
50.0,33500.0
130.0,106000.0
45.0,26000.0
42.0,26500.0
64.0,42000.0
42.0,29999.0
50.0,45000.0
30.0,21500.0
45.0,39000.0
24.0,19000.0
49.0,23000.0
116.0,72000.0
40.0,30000.0
49.0,33500.0
45.0,35500.0
215.0,185000.0
93.0,75000.0
91.0,73000.0
22.0,19000.0
130.0,56000.0
95.13,68000.0
55.0,54000.0
59.8,27288.0
94.0,32000.0
70.0,66000.0
70.0,63000.0
105.0,160000.0
56.0,36500.0
70.0,64000.0
82.0,88000.0
55.0,55000.0
72.0,63000.0
80.0,81000.0
115.0,160000.0
97.0,155000.0
96.0,58000.0
78.0,44500.0
58.0,33000.0
65.0,54000.0
57.0,29000.0
60.0,38000.0
58.0,42000.0
50.0,28700.0
55.0,61000.0
45.0,28000.0
70.0,67000.0
50.0,35500.0
85.0,74000.0
80.0,100000.0
68.0,68000.0
154.0,129500.0
82.0,86000.0
75.0,74000.0
100.0,100000.0
78.0,56000.0
26.0,22000.0
36.0,25500.0
91.0,85000.0
65.0,53500.0
103.0,160000.0
183.5,203000.0
75.0,60000.0
67.0,42500.0
94.0,66000.0
130.0,155000.0
60.0,45000.0
75.0,70000.0
106.0,120000.0
90.0,125000.0
98.0,65000.0
49.0,34500.0
80.0,90000.0
48.0,23000.0
73.0,45000.0
70.0,66000.0
114.0,160000.0
48.0,38000.0
39.0,25000.0
75.0,52000.0
94.0,118000.0
110.0,169000.0
72.0,72000.0
90.0,51000.0
78.0,51000.0
75.0,38000.0
50.0,30000.0
65.0,34500.0
40.0,26000.0
70.0,68000.0
78.0,55000.0
64.0,58000.0
48.0,31000.0
41.0,25800.0
42.0,28500.0
80.0,72000.0
42.0,33500.0
72.0,65000.0
70.0,56000.0
55.0,35000.0
63.0,46000.0
50.0,35000.0
55.0,35000.0
213.0,165000.0
50.0,33500.0
42.0,26499.0
70.0,46500.0
65.0,48000.0
70.0,35000.0
100.0,45000.0
64.7,36200.0
87.71,70000.0
98.0,53000.0
120.0,132000.0
59.0,33000.0
64.5,37410.0
87.0,55000.0
42.0,38500.0
38.0,26000.0
87.0,70000.0
42.0,33500.0
120.3,100000.0
55.0,65000.0
62.0,66000.0
90.0,44000.0
60.0,77000.0
70.0,54000.0
187.0,145000.0
61.0,38000.0
51.0,36000.0
93.0,75000.0
65.0,58500.0
50.0,35000.0
60.0,75000.0
48.0,28500.0
50.0,30000.0
88.0,59990.0
68.0,52500.0
72.0,62000.0
64.0,45000.0
58.0,42200.0
68.0,45200.0
72.0,82000.0
53.0,43000.0
75.0,38000.0
75.0,72000.0
79.0,101564.0
60.0,60000.0
121.0,109989.0
54.0,35500.0
49.3,39900.0
64.0,39000.0
72.0,96000.0
42.0,35000.0
65.0,55000.0
64.0,52000.0
48.0,34500.0
50.0,31000.0
65.0,68000.0
115.0,87000.0
75.0,60000.0
80.0,53000.0
52.0,35500.0
100.0,72000.0
74.0,41000.0
150.0,138000.0
50.0,30000.0
94.0,118000.0
83.0,83000.0
75.0,70000.0
75.0,74000.0
65.0,52000.0
75.0,52000.0
110.0,169000.0
4.0,26000.0
52.0,36500.0
83.0,55000.0
34.0,28500.0
85.0,55000.0
78.0,55000.0
52.0,33500.0
60.0,34000.0
35.0,27000.0
30.0,27000.0
110.0,130000.0
35.0,17700.0
42.0,28500.0
107.0,105000.0
100.0,50000.0
87.0,84000.0
107.0,102000.0
40.0,33500.0
78.0,52000.0
55.0,35000.0
50.0,33000.0
50.0,35000.0
70.0,47000.0
58.0,34996.0
43.0,37000.0
62.0,45000.0
63.0,45000.0
60.0,39000.0
58.0,41500.0
58.0,42000.0
58.0,42000.0
42.0,26500.0
65.0,42000.0
55.0,42000.0
110.0,96000.0
62.0,33000.0
45.0,25600.0
47.3,52000.0
63.0,40000.0
64.0,52000.0
50.0,23000.0
60.0,38000.0
60.0,47500.0
60.0,49000.0
100.0,87000.0
120.0,132000.0
65.0,56500.0
70.0,63000.0
55.0,52500.0
73.0,75000.0
157.0,150000.0
60.0,77000.0
94.0,118000.0
36.0,21000.0
62.0,28000.0
75.0,43000.0
86.0,40000.0
32.0,16500.0
70.0,36000.0
43.0,45000.0
43.0,39000.0
47.2,30000.0
140.0,85000.0
63.0,26500.0
85.0,53000.0
98.0,60000.0
35.0,48000.0
80.0,50000.0
65.0,60000.0
70.0,56000.0
77.0,48000.0
50.0,34500.0
48.0,31000.0
50.0,35500.0
60.0,37500.0
54.0,36500.0
42.0,28500.0
36.0,27500.0
58.0,37751.0
117.0,132000.0
170.0,130000.0
103.0,170000.0
45.0,39500.0
60.0,77000.0
120.0,132000.0
65.0,56500.0
55.0,37000.0
85.0,74000.0
115.0,115000.0
51.0,48000.0
73.0,60000.0
56.0,32000.0
43.0,37000.0
46.0,25000.0
26.4,18500.0
65.0,56500.0
40.0,25200.0
70.0,55000.0
92.0,54600.0
75.0,78000.0
73.0,47500.0
67.0,52500.0
60.0,77000.0
71.0,52000.0
75.0,39000.0
75.0,67000.0
65.0,56000.0
50.0,36998.0
43.0,27000.0
60.0,52000.0
68.0,90000.0
85.0,78000.0
55.0,43500.0
57.0,36000.0
120.0,134500.0
70.0,65000.0
58.0,45000.0
108.0,103000.0
90.0,88000.0
100.0,62500.0
40.0,25150.0
75.0,73000.0
71.0,53000.0
78.0,26500.0
169.0,93000.0
62.0,55000.0
46.0,30000.0
70.0,42000.0
70.0,70000.0
58.0,47000.0
65.0,56500.0
50.0,36000.0
42.0,26500.0
58.0,41500.0
64.0,38500.0
50.0,35000.0
100.0,75000.0
45.0,45000.0
38.0,35000.0
86.0,80000.0
38.0,42000.0
49.0,36000.0
56.0,34500.0
85.0,59000.0
58.0,36000.0
50.0,35000.0
65.0,56500.0
55.0,35000.0
78.0,98000.0
47.0,29000.0
50.0,30000.0
45.0,33500.0
48.0,32500.0
42.0,28500.0
47.0,38700.0
40.0,46500.0
66.0,33500.0
60.0,41500.0
58.0,46000.0
59.0,57000.0
125.0,65000.0
60.0,34000.0
135.0,88000.0
50.0,33000.0
78.0,71000.0
48.0,28000.0
56.0,31000.0
45.0,45000.0
86.0,80000.0
56.0,31000.0
72.0,80000.0
75.0,74000.0
47.0,36000.0
55.0,29000.0
65.0,47000.0
55.0,29500.0
72.0,67000.0
64.0,52000.0
60.0,31000.0
100.0,85000.0
65.0,38000.0
32.0,26500.0
42.0,26000.0
45.0,29500.0
36.0,27500.0
50.0,38500.0
60.0,38000.0
50.0,35000.0
40.0,30000.0
100.0,48000.0
115.0,115000.0
71.0,45000.0
90.0,65000.0
60.0,44000.0
72.0,60000.0
62.0,40500.0
93.0,62000.0
65.0,50000.0
70.0,40100.0
94.0,40000.0
32.0,25500.0
72.0,40000.0
45.0,22000.0
46.0,35000.0
45.0,59000.0
88.0,50000.0
69.8,45370.0
72.0,48500.0
38.0,26000.0
85.0,69900.0
60.0,30000.0
86.0,57000.0
65.0,56500.0
60.0,80000.0
95.0,130000.0
74.0,54000.0
51.14,56000.0
80.0,51500.0
105.0,86000.0
70.0,48000.0
65.0,68000.0
80.0,37000.0
48.0,28000.0
38.0,39500.0
38.0,24000.0
72.0,72898.0
23.8,21000.0
50.0,38000.0
28.0,19000.0
68.0,70000.0
96.0,49000.0
52.0,34500.0
118.0,50000.0
40.0,25499.0
55.0,33000.0
65.0,34200.0
48.6,43700.0
52.0,41000.0
72.0,52000.0
88.0,45000.0
58.0,57000.0
62.0,39500.0
60.0,38500.0
50.0,35500.0
50.0,33500.0
36.0,25500.0
30.0,24500.0
40.0,28500.0
42.0,26500.0
72.0,55000.0
50.0,35500.0
90.0,42000.0
69.0,62000.0
56.0,49000.0
80.0,41744.0
57.0,36000.0
55.0,33000.0
100.0,77000.0
39.0,27500.0
49.0,43000.0
80.0,40000.0
50.0,31000.0
44.0,30000.0
47.0,31500.0
65.0,35000.0
57.0,35500.0
90.0,64000.0
110.0,58000.0
58.0,62000.0
58.0,34000.0
70.0,55000.0
5.0,46600.0
122.0,65000.0
48.0,23000.0
72.0,55000.0
59.0,25000.0
101.0,65000.0
60.0,40000.0
47.0,36000.0
90.0,46700.0
85.0,74000.0
50.0,35000.0
56.0,34400.0
48.0,23000.0
145.0,95000.0
32.0,26000.0
75.0,58000.0
77.0,55000.0
58.0,37000.0
18.0,12300.0
50.0,33500.0
50.0,39000.0
120.0,135000.0
68.0,70000.0
76.0,59000.0
110.0,78800.0
58.0,34000.0
18.0,11500.0
60.0,47000.0
100.0,75000.0
40.0,29000.0
130.0,94000.0
77.36,64600.0
48.0,36500.0
213.0,220000.0
86.0,52000.0
51.0,35500.0
72.0,45000.0
58.9,55000.0
70.0,68000.0
100.0,56000.0
79.0,75000.0
135.0,99900.0
177.0,179000.0
110.0,100000.0
207.0,119900.0
208.0,119900.0
105.0,126000.0
121.0,109000.0
127.0,135000.0
30.0,27300.0
100.0,55000.0
70.0,56000.0
70.0,46000.0
54.0,36500.0
68.0,38500.0
60.0,41500.0
50.0,35500.0
68.0,38500.0
32.0,27000.0
46.0,30500.0
32.0,28500.0
166.0,129500.0
40.0,26500.0
45.0,36500.0
67.0,40000.0
64.0,42000.0
60.0,45000.0
70.0,34500.0
70.0,35000.0
70.0,45000.0
65.0,55000.0
32.0,23000.0
48.0,23000.0
42.0,36000.0
57.0,37500.0
38.0,26700.0
67.0,35000.0
73.0,38500.0
110.0,70000.0
72.0,43500.0
67.0,57000.0
70.0,48000.0
41.0,31000.0
60.0,42000.0
42.0,31000.0
70.0,65000.0
100.0,79000.0
54.0,36500.0
62.0,42500.0
43.0,35000.0
50.0,42000.0
58.0,47000.0
52.0,45000.0
95.0,46500.0
84.0,62000.0
25.0,21500.0
100.0,56000.0
50.0,36000.0
50.0,38000.0
48.0,36500.0
67.0,48000.0
72.0,38000.0
79.0,50000.0
40.0,33000.0
80.0,40000.0
60.0,53500.0
187.0,210000.0
112.0,87000.0
50.0,37400.0
52.0,42500.0
100.0,72500.0
61.0,60000.0
56.0,41000.0
47.0,42000.0
48.0,23000.0
72.0,68000.0
33.0,32000.0
27.7,85000.0
80.0,47000.0
83.0,44500.0
57.85,38600.0
83.0,55500.0
190.0,150000.0
64.0,47000.0
55.0,35000.0
78.0,42000.0
60.0,38000.0
90.18,46500.0
70.0,47000.0
42.0,35000.0
26.4,18500.0
54.0,65000.0
98.0,106000.0
48.0,35500.0
78.0,100000.0
57.0,35000.0
135.0,70000.0
172.0,150000.0
54.0,39900.0
48.0,23000.0
82.0,115000.0
125.0,115000.0
57.0,68000.0
60.0,79000.0
56.0,60000.0
112.0,90000.0
68.0,90000.0
55.0,31500.0
105.0,90000.0
45.0,39500.0
91.0,135000.0
200.0,150000.0
124.0,155000.0
38.0,25500.0
38.0,26700.0
50.0,38000.0
65.0,54000.0
80.0,72000.0
65.0,55000.0
75.0,74000.0
40.0,37000.0
100.0,57700.0
90.0,77000.0
100.0,88000.0
48.0,23000.0
120.0,145000.0
65.0,76000.0
59.0,42000.0
64.0,42000.0
105.0,60000.0
78.0,55000.0
100.0,70000.0
78.0,50000.0
80.0,48000.0
48.0,23000.0
51.0,57000.0
75.0,53500.0
39.0,27500.0
48.0,23000.0
90.0,56000.0
39.0,26700.0
48.0,23000.0
72.0,45500.0
98.0,160000.0
78.0,38000.0
60.0,75000.0
50.0,36000.0
38.0,26500.0
38.0,26500.0
62.0,58000.0
71.2,27500.0
65.0,38000.0
65.0,79000.0
56.0,36000.0
70.0,29500.0
50.0,33000.0
69.46,39000.0
120.0,105000.0
48.0,23000.0
83.0,38663.0
90.0,135500.0
65.0,37000.0
95.0,70000.0
52.0,37000.0
48.0,33500.0
33.0,30000.0
52.0,37500.0
85.0,85000.0
82.0,48000.0
52.0,40000.0
45.0,40000.0
57.0,37500.0
50.0,37500.0
50.0,36000.0
42.0,29500.0
34.0,28500.0
42.0,25500.0
54.0,37500.0
53.0,34000.0
38.0,26700.0
39.0,23500.0
69.0,50000.0
48.0,37000.0
60.0,75000.0
56.0,36000.0
50.0,28000.0
48.0,38000.0
26.0,19000.0
70.0,48000.0
20.0,15500.0
52.0,49000.0
70.0,35900.0
55.0,26500.0
28.0,21500.0
45.0,42000.0
54.0,38500.0
60.0,56000.0
107.0,62000.0
65.0,38500.0
45.0,37500.0
56.0,39000.0
55.0,41000.0
48.0,23000.0
85.0,88000.0
58.0,41000.0
48.0,40000.0
68.0,40000.0
70.0,75000.0
65.0,42000.0
50.0,36500.0
60.0,44000.0
110.0,105000.0
100.0,77501.0
50.0,33000.0
58.0,35000.0
48.0,42000.0
72.0,67000.0
83.0,63000.0
141.0,93000.0
80.0,57000.0
160.0,198000.0
92.0,50000.0
57.0,45500.0
140.0,45000.0
86.0,48000.0
60.0,55000.0
84.0,55000.0
175.0,125000.0
72.0,68000.0
72.0,40000.0
55.0,35000.0
60.0,58000.0
93.0,98000.0
36.0,22000.0
105.0,107000.0
104.0,68000.0
85.0,64000.0
38.0,33000.0
38.0,42000.0
65.0,56500.0
200.0,125000.0
70.0,57500.0
52.0,31000.0
66.0,39500.0
21.0,12500.0
65.0,29000.0
48.0,23000.0
82.0,125000.0
80.0,46000.0
60.0,33000.0
36.0,22500.0
34.0,20000.0
56.0,33000.0
83.0,55000.0
67.0,47000.0
31.0,40000.0
73.8,45000.0
58.0,37000.0
50.0,31500.0
76.0,60000.0
54.0,31000.0
36.0,24500.0
112.0,88000.0
60.0,40000.0
46.0,35000.0
17.0,17500.0
45.0,40000.0
110.0,165000.0
26.0,19000.0
96.0,87000.0
78.0,55000.0
45.0,27000.0
55.0,30800.0
75.0,75000.0
30.0,20500.0
75.0,56000.0
70.0,51500.0
35.0,23000.0
55.0,65000.0
40.0,31000.0
60.0,40000.0
60.0,48000.0
78.0,55000.0
85.0,82000.0
52.0,33000.0
96.0,88000.0
65.0,36000.0
100.0,78000.0
110.0,145000.0
56.0,38000.0
105.0,65500.0
43.9,53000.0
50.0,30299.0
78.0,52000.0
48.0,34800.0
57.0,40000.0
89.0,56000.0
3.8,90000.0
60.0,36000.0
38.0,27500.0
72.0,46000.0
51.0,33500.0
70.0,44000.0
80.0,125000.0
53.0,43000.0
182.0,160000.0
78.0,61000.0
70.0,54000.0
120.0,160000.0
41.0,23000.0
75.0,65000.0
62.0,43000.0
55.0,41000.0
38.0,30500.0
46.0,31000.0
150.0,97000.0
120.0,110000.0
82.0,75500.0
78.0,45000.0
100.0,68000.0
43.0,36000.0
68.0,42800.0
25.3,14500.0
35.0,32000.0
56.0,32500.0
90.0,48000.0
72.0,67000.0
62.0,46000.0
60.0,33500.0
54.0,38500.0
54.0,36000.0
54.0,50000.0
57.0,36000.0
125.0,110000.0
80.0,56000.0
75.0,53000.0
75.0,54000.0
77.0,50000.0
55.0,34000.0
90.0,45000.0
58.0,29500.0
60.0,42000.0
90.0,37000.0
79.0,54000.0
64.0,42000.0
50.0,37500.0
90.0,95000.0
70.0,41000.0
136.0,129900.0
54.0,34000.0
57.0,18000.0
80.0,50000.0
95.0,51000.0
115.0,75000.0
60.0,35000.0
82.0,55000.0
40.0,19500.0
71.0,75000.0
56.0,42000.0
68.0,42000.0
58.0,56500.0
71.0,45000.0
92.0,45000.0
82.0,46000.0
191.0,139900.0
78.0,114900.0
78.0,75900.0
80.0,104900.0
75.0,125000.0
105.0,92000.0
65.0,43000.0
79.86,68000.0
75.0,69000.0
71.0,52000.0
84.0,68000.0
120.0,113500.0
65.0,40000.0
80.0,83500.0
115.0,128500.0
105.0,60000.0
78.0,50000.0
70.0,28500.0
52.0,51000.0
115.0,77999.0
68.0,46999.0
82.0,88000.0
70.0,56000.0
71.0,62500.0
75.0,53000.0
59.0,49500.0
47.0,28000.0
62.0,60000.0
60.0,45000.0
42.0,37000.0
70.0,75000.0
150.0,103000.0
140.0,98000.0
41.0,30000.0
52.0,37900.0
70.0,60000.0
58.0,53500.0
87.0,70000.0
60.0,42000.0
56.0,39000.0
48.0,39000.0
54.0,37000.0
20.0,15500.0
57.0,37000.0
52.0,43000.0
72.0,43000.0
50.0,45000.0
30.0,24000.0
65.0,47000.0
30.0,30000.0
22.0,21000.0
58.0,42000.0
60.0,75000.0
90.0,75000.0
120.0,52000.0
75.0,110000.0
60.0,75000.0
70.0,46500.0
40.0,24000.0
40.0,25800.0
36.0,23500.0
36.0,27000.0
50.0,36500.0
50.0,36000.0
120.0,62000.0
50.0,33500.0
50.0,36000.0
70.0,36500.0
95.0,50000.0
140.0,95000.0
70.0,42000.0
100.0,48000.0
50.0,40500.0
183.5,203000.0
116.0,83000.0
38.0,30500.0
65.0,33000.0
116.0,56500.0
47.0,29000.0
50.0,29500.0
89.0,74999.0
109.0,49000.0
107.0,48000.0
110.0,85000.0
65.0,90000.0
36.0,26500.0
86.0,50000.0
100.0,105000.0
68.0,56000.0
43.0,27000.0
43.0,31500.0
84.0,57000.0
62.0,52000.0
60.0,33500.0
120.0,34500.0
30.0,32000.0
75.0,46000.0
45.0,38000.0
